TIME,SOC,DEVICE_CHARGE_ENERGY,DEVICE_CHARGE_CAPACITY,DEVICE_SUM_CHARGE_VOLTAGE,DEVICE_SUM_CHARGE_CUTTENT,BMS_SUM_CHARGE_VOLTAGE,BMS_SUM_CHARGE_CUTTENT,REQUIRE_VOLTAGE,REQUIRE_CUTTENT,MAX_TEMP,MAX_TEMP_PROBE_ID,MIN_TEMP,MIN_VOLT_CELL_ID,MAX_CELL_VOLT,MAX_VOLT_CELL_ID,COMMON_ALARM_FLAG,BMS_STOP_CHARGE,CHARGER_STOP_CHARGE
3069,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3070,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3071,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3072,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3073,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3074,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3075,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3076,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3077,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3078,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3079,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3080,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3081,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3082,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3083,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3084,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3085,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3086,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3087,48,647,159,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3088,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3089,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3090,48,647,159,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3091,48,647,159,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3092,48,647,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3093,48,647,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3094,48,647,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3095,48,647,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3096,48,647,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3097,48,647,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3098,48,647,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3099,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3100,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3101,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3102,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3103,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3104,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3105,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3106,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3107,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3108,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3109,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3110,48,648,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3111,48,648,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3112,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3113,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3114,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3115,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3116,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3117,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3118,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3119,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3120,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3121,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3122,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3123,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3124,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3125,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3126,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3127,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3128,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3129,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3130,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3131,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3132,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3133,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3134,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3135,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3136,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3137,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3138,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3139,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3140,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3141,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3142,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3143,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3144,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3145,48,648,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3146,48,648,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3147,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3148,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3149,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3150,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3151,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3152,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3153,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3154,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3155,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3156,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3157,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3158,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3159,48,648,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3160,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3161,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3162,48,648,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3163,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3164,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3165,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3166,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3167,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3168,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3169,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3170,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3171,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3172,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3173,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3174,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3175,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3176,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3177,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3178,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3179,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3180,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3181,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3182,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3183,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3184,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3185,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3186,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3187,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3188,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3189,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3190,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3191,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3192,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3193,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3194,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3195,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3196,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3197,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3198,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3199,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3200,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3201,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3202,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3203,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3204,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3205,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3206,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3207,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3208,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3209,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3210,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3211,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3212,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3213,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3214,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3215,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3216,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3217,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3218,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3219,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3220,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3221,48,649,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3222,48,649,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3223,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3224,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3225,48,649,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3226,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3227,48,649,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3228,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3229,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3230,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3231,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3232,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3233,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3234,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3235,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3236,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3237,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3238,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3239,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3240,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3241,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3242,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3243,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3244,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3245,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3246,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3247,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3248,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3249,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3250,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3251,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3252,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3253,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3254,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3255,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3256,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3257,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3258,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3259,48,650,160,402.4,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3260,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3261,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3262,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3263,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3264,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3265,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3266,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3267,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3268,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3269,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3270,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3271,48,650,160,402.4,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3272,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3273,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3274,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3275,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3276,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3277,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3278,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3279,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3280,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3281,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3282,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3283,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3284,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3285,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3286,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3287,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3288,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3289,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3290,48,650,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3291,48,650,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3292,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3293,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3294,48,651,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3295,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3296,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3297,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3298,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3299,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3300,48,651,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3301,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3302,48,651,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3303,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3304,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3305,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3306,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3307,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3308,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3309,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3310,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3311,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3312,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3313,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3314,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3315,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3316,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3317,48,651,160,402.5,1.38,402.9,-1.1,451.5,1.5,25,1,22,6,3.73,6,0,0,0
3318,48,651,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3319,48,651,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3320,48,651,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
3321,48,651,160,402.5,1.39,402.9,-1.1,451.5,1.5,25,1,22,6,3.74,6,0,0,0
